Timestamp,MTCD_CREATION_UPDATE_EVENT,MTCD_DELETE_EVENT
2017-08-12  07:52:49.390,0,0
2017-08-12  07:53:19.391,98,21
2017-08-12  07:53:49.391,0,0
2017-08-12  07:54:19.391,0,0
2017-08-12  07:54:49.391,0,0
2017-08-12  07:55:19.392,0,0
2017-08-12  07:55:49.392,0,0
2017-08-12  07:56:19.392,0,0
2017-08-12  07:56:49.392,0,0
2017-08-12  07:57:19.392,0,0
2017-08-12  07:57:49.393,0,0
2017-08-12  07:58:19.392,46,11
2017-08-12  07:58:49.392,0,0
2017-08-12  07:59:19.393,0,0
2017-08-12  07:59:49.428,0,0
2017-08-12  08:00:19.393,0,0
2017-08-12  08:00:49.426,0,0
2017-08-12  08:01:19.394,0,0
2017-08-12  08:01:49.432,0,0
2017-08-12  08:02:19.395,0,0
2017-08-12  08:02:49.429,0,0
2017-08-12  08:03:19.395,46,8
2017-08-12  08:03:49.395,0,0
2017-08-12  08:04:19.395,0,0
2017-08-12  08:04:49.395,0,0
2017-08-12  08:05:19.396,0,0
2017-08-12  08:05:49.395,0,0
2017-08-12  08:06:19.396,0,0
2017-08-12  08:06:49.396,0,0
2017-08-12  08:07:19.432,0,0
2017-08-12  08:07:49.396,0,0
2017-08-12  08:08:19.396,35,5
2017-08-12  08:08:49.435,0,0
2017-08-12  08:09:19.397,0,0
2017-08-12  08:09:49.432,0,0
2017-08-12  08:10:19.431,0,0
2017-08-12  08:10:49.398,0,0
2017-08-12  08:11:19.398,0,0
2017-08-12  08:11:49.398,0,0
2017-08-12  08:12:19.400,0,0
2017-08-12  08:12:49.400,0,0
2017-08-12  08:13:19.399,27,3
2017-08-12  08:13:49.400,0,0
2017-08-12  08:14:19.399,0,0
2017-08-12  08:14:49.400,0,0
2017-08-12  08:15:19.400,0,0
2017-08-12  08:15:49.400,0,0
2017-08-12  08:16:19.401,0,0
2017-08-12  08:16:49.400,0,0
2017-08-12  08:17:19.400,0,0
2017-08-12  08:17:49.401,0,0
2017-08-12  08:18:19.434,31,5
2017-08-12  08:18:49.401,0,0
2017-08-12  08:19:19.401,0,0
2017-08-12  08:19:49.401,0,0
2017-08-12  08:20:19.437,0,0
2017-08-12  08:20:49.402,0,0
2017-08-12  08:21:19.435,0,0
2017-08-12  08:21:49.432,0,0
2017-08-12  08:22:19.402,0,0
2017-08-12  08:22:49.402,0,0
2017-08-12  08:23:19.403,20,4
2017-08-12  08:23:49.403,0,0
2017-08-12  08:24:19.403,0,0
2017-08-12  08:24:49.404,0,0
2017-08-12  08:25:19.437,0,0
2017-08-12  08:25:49.404,0,0
2017-08-12  08:26:19.404,0,0
2017-08-12  08:26:49.405,0,0
2017-08-12  08:27:19.404,0,0
2017-08-12  08:27:49.438,0,0
2017-08-12  08:28:19.405,54,10
2017-08-12  08:28:49.405,0,0
2017-08-12  08:29:19.405,0,0
2017-08-12  08:29:49.406,0,0
2017-08-12  08:30:19.442,0,0
2017-08-12  08:30:49.406,0,0
2017-08-12  08:31:19.406,0,0
2017-08-12  08:31:49.407,0,0
2017-08-12  08:32:19.407,0,0
2017-08-12  08:32:49.407,0,0
2017-08-12  08:33:19.407,35,5
2017-08-12  08:33:49.444,0,0
2017-08-12  08:34:19.442,0,0
2017-08-12  08:34:49.408,0,0
2017-08-12  08:35:19.408,0,0
2017-08-12  08:35:49.443,0,0
2017-08-12  08:36:19.408,0,0
2017-08-12  08:36:49.409,0,0
2017-08-12  08:37:19.409,0,0
2017-08-12  08:37:49.409,0,0
2017-08-12  08:38:19.409,75,10
2017-08-12  08:38:49.409,0,0
2017-08-12  08:39:19.445,0,0
2017-08-12  08:39:49.410,0,0
2017-08-12  08:40:19.410,0,0
2017-08-12  08:40:49.411,0,0
2017-08-12  08:41:19.411,0,0
2017-08-12  08:41:49.411,0,0
2017-08-12  08:42:19.411,0,0
2017-08-12  08:42:49.411,0,0
2017-08-12  08:43:19.412,123,29
2017-08-12  08:43:49.411,0,0
2017-08-12  08:44:19.411,0,0
2017-08-12  08:44:49.447,0,0
2017-08-12  08:45:19.412,0,0
2017-08-12  08:45:49.413,0,0
2017-08-12  08:46:19.414,0,0
2017-08-12  08:46:49.413,0,0
2017-08-12  08:47:19.447,0,0
2017-08-12  08:47:49.450,0,0
2017-08-12  08:48:19.447,53,19
2017-08-12  08:48:49.414,0,0
2017-08-12  08:49:19.414,0,0
2017-08-12  08:49:49.414,0,0
2017-08-12  08:50:19.415,0,0
2017-08-12  08:50:49.415,0,0
2017-08-12  08:51:19.453,0,0
2017-08-12  08:51:49.451,0,0
2017-08-12  08:52:19.415,0,0
2017-08-12  08:52:49.416,0,0
2017-08-12  08:53:19.416,45,8
2017-08-12  08:53:49.416,0,0
2017-08-12  08:54:19.417,0,0
2017-08-12  08:54:49.417,0,0
2017-08-12  08:55:19.417,0,0
2017-08-12  08:55:49.417,0,0
2017-08-12  08:56:19.417,0,0
2017-08-12  08:56:49.417,0,0
2017-08-12  08:57:19.417,0,0
2017-08-12  08:57:49.418,0,0
2017-08-12  08:58:19.419,27,5
2017-08-12  08:58:49.418,0,0
2017-08-12  08:59:19.419,0,0
2017-08-12  08:59:49.455,0,0
2017-08-12  09:00:19.419,0,0
2017-08-12  09:00:49.454,0,0
2017-08-12  09:01:19.419,0,0
2017-08-12  09:01:49.420,0,0
2017-08-12  09:02:19.419,0,0
2017-08-12  09:02:49.420,0,0
2017-08-12  09:03:19.420,22,5
2017-08-12  09:03:49.420,0,0
2017-08-12  09:04:19.421,0,0
2017-08-12  09:04:49.421,0,0
2017-08-12  09:05:19.421,0,0
2017-08-12  09:05:49.421,0,0
2017-08-12  09:06:19.421,0,0
2017-08-12  09:06:49.421,0,0
2017-08-12  09:07:19.422,0,0
2017-08-12  09:07:49.421,0,0
2017-08-12  09:08:19.422,13,1
2017-08-12  09:08:49.422,0,0
2017-08-12  09:09:19.423,0,0
2017-08-12  09:09:49.459,0,0
2017-08-12  09:10:19.423,0,0
2017-08-12  09:10:49.424,0,0
2017-08-12  09:11:19.424,0,0
2017-08-12  09:11:49.424,0,0
2017-08-12  09:12:19.458,0,0
2017-08-12  09:12:49.425,0,0
2017-08-12  09:13:19.424,37,5
2017-08-12  09:13:49.425,0,0
2017-08-12  09:14:19.425,0,0
2017-08-12  09:14:49.460,0,0
2017-08-12  09:15:19.425,0,0
2017-08-12  09:15:49.425,0,0
2017-08-12  09:16:19.460,0,0
2017-08-12  09:16:49.426,0,0
2017-08-12  09:17:19.426,0,0
2017-08-12  09:17:49.426,0,0
2017-08-12  09:18:19.458,36,6
2017-08-12  09:18:49.427,0,0
2017-08-12  09:19:19.427,0,0
2017-08-12  09:19:49.427,0,0
2017-08-12  09:20:19.429,0,0
2017-08-12  09:20:49.427,0,0
2017-08-12  09:21:19.464,0,0
2017-08-12  09:21:49.462,0,0
2017-08-12  09:22:19.428,0,0
2017-08-12  09:22:49.428,0,0
2017-08-12  09:23:19.464,41,7
2017-08-12  09:23:49.428,0,0
2017-08-12  09:24:19.428,0,0
2017-08-12  09:24:49.429,0,0
2017-08-12  09:25:19.430,0,0
2017-08-12  09:25:49.465,0,0
2017-08-12  09:26:19.430,0,0
2017-08-12  09:26:49.430,0,0
2017-08-12  09:27:19.430,0,0
2017-08-12  09:27:49.431,0,0
2017-08-12  09:28:19.465,104,23
2017-08-12  09:28:49.432,0,0
2017-08-12  09:29:19.432,0,0
2017-08-12  09:29:49.432,0,0
2017-08-12  09:30:19.433,0,0
2017-08-12  09:30:49.432,0,0
2017-08-12  09:31:19.433,0,0
2017-08-12  09:31:49.433,0,0
2017-08-12  09:32:19.467,0,0
2017-08-12  09:32:49.434,0,0
2017-08-12  09:33:19.433,130,26
2017-08-12  09:33:49.434,0,0
2017-08-12  09:34:19.434,0,0
2017-08-12  09:34:49.467,0,0
2017-08-12  09:35:19.435,0,0
2017-08-12  09:35:49.435,0,0
2017-08-12  09:36:19.470,0,0
2017-08-12  09:36:49.435,0,0
2017-08-12  09:37:19.469,0,0
2017-08-12  09:37:49.435,0,0
2017-08-12  09:38:19.436,51,12
2017-08-12  09:38:49.470,0,0
2017-08-12  09:39:19.437,0,0
2017-08-12  09:39:49.471,0,0
2017-08-12  09:40:19.437,0,0
2017-08-12  09:40:49.437,0,0
2017-08-12  09:41:19.436,0,0
2017-08-12  09:41:49.474,0,0
2017-08-12  09:42:19.437,0,0
2017-08-12  09:42:49.437,0,0
2017-08-12  09:43:19.438,24,5
2017-08-12  09:43:49.438,0,0
2017-08-12  09:44:19.473,0,0
2017-08-12  09:44:49.438,0,0
2017-08-12  09:45:19.474,0,0
2017-08-12  09:45:49.438,0,0
2017-08-12  09:46:19.438,0,0
2017-08-12  09:46:49.439,0,0
2017-08-12  09:47:19.439,0,0
2017-08-12  09:47:49.439,0,0
2017-08-12  09:48:19.477,42,15
2017-08-12  09:48:49.474,0,0
2017-08-12  09:49:19.475,0,0
2017-08-12  09:49:49.440,0,0
2017-08-12  09:50:19.440,0,0
2017-08-12  09:50:49.440,0,0
2017-08-12  09:51:19.441,0,0
2017-08-12  09:51:49.441,0,0
2017-08-12  09:52:19.441,0,0
2017-08-12  09:52:49.442,0,0
2017-08-12  09:53:19.442,19,5
2017-08-12  09:53:49.442,0,0
2017-08-12  09:54:19.442,0,0
2017-08-12  09:54:49.442,0,0
2017-08-12  09:55:19.442,0,0
2017-08-12  09:55:49.443,0,0
2017-08-12  09:56:19.443,0,0
2017-08-12  09:56:49.443,0,0
2017-08-12  09:57:19.477,0,0
2017-08-12  09:57:49.443,0,0
2017-08-12  09:58:19.443,13,0
2017-08-12  09:58:49.444,0,0
2017-08-12  09:59:19.444,0,0
2017-08-12  09:59:49.444,0,0
2017-08-12  10:00:19.478,0,0
2017-08-12  10:00:49.445,0,0
2017-08-12  10:01:19.445,0,0
2017-08-12  10:01:49.445,0,0
2017-08-12  10:02:19.445,0,0
2017-08-12  10:02:49.480,0,0
2017-08-12  10:03:19.446,37,3
2017-08-12  10:03:49.446,0,0
2017-08-12  10:04:19.446,0,0
2017-08-12  10:04:49.446,0,0
2017-08-12  10:05:19.447,0,0
2017-08-12  10:05:49.446,0,0
2017-08-12  10:06:19.482,0,0
2017-08-12  10:06:49.447,0,0
2017-08-12  10:07:19.447,0,0
2017-08-12  10:07:49.448,0,0
2017-08-12  10:08:19.447,36,7
2017-08-12  10:08:49.483,0,0
2017-08-12  10:09:19.448,0,0
2017-08-12  10:09:49.448,0,0
2017-08-12  10:10:19.484,0,0
2017-08-12  10:10:49.485,0,0
2017-08-12  10:11:19.449,0,0
2017-08-12  10:11:49.449,0,0
2017-08-12  10:12:19.449,0,0
2017-08-12  10:12:49.485,0,0
2017-08-12  10:13:19.450,105,18
2017-08-12  10:13:49.449,0,0
2017-08-12  10:14:19.450,0,0
2017-08-12  10:14:49.450,0,0
2017-08-12  10:15:19.451,0,0
2017-08-12  10:15:49.451,0,0
2017-08-12  10:16:19.451,0,0
2017-08-12  10:16:49.452,0,0
2017-08-12  10:17:19.451,0,0
2017-08-12  10:17:49.452,0,0
2017-08-12  10:18:19.452,169,27
2017-08-12  10:18:49.487,0,0
2017-08-12  10:19:19.481,0,0
2017-08-12  10:19:49.452,0,0
2017-08-12  10:20:19.453,0,0
2017-08-12  10:20:49.490,0,0
2017-08-12  10:21:19.454,0,0
2017-08-12  10:21:49.490,0,0
2017-08-12  10:22:19.454,0,0
2017-08-12  10:22:49.454,0,0
2017-08-12  10:23:19.454,208,47
2017-08-12  10:23:49.454,0,0
2017-08-12  10:24:19.489,0,0
2017-08-12  10:24:49.455,0,0
2017-08-12  10:25:19.491,0,0
2017-08-12  10:25:49.455,0,0
2017-08-12  10:26:19.455,0,0
2017-08-12  10:26:49.455,0,0
2017-08-12  10:27:19.455,0,0
2017-08-12  10:27:49.456,0,0
2017-08-12  10:28:19.492,38,5
2017-08-12  10:28:49.491,0,0
2017-08-12  10:29:19.492,0,0
2017-08-12  10:29:49.456,0,0
2017-08-12  10:30:19.457,0,0
2017-08-12  10:30:49.456,0,0
2017-08-12  10:31:19.457,0,0
2017-08-12  10:31:49.493,0,0
2017-08-12  10:32:19.457,0,0
2017-08-12  10:32:49.457,0,0
2017-08-12  10:33:19.492,60,8
2017-08-12  10:33:49.492,0,0
2017-08-12  10:34:19.492,0,0
2017-08-12  10:34:49.458,0,0
2017-08-12  10:35:19.494,0,0
2017-08-12  10:35:49.493,0,0
2017-08-12  10:36:19.459,0,0
2017-08-12  10:36:49.495,0,0
2017-08-12  10:37:19.498,0,0
2017-08-12  10:37:49.494,0,0
2017-08-12  10:38:19.460,102,21
2017-08-12  10:38:49.495,0,0
2017-08-12  10:39:19.460,0,0
2017-08-12  10:39:49.460,0,0
2017-08-12  10:40:19.461,0,0
2017-08-12  10:40:49.460,0,0
2017-08-12  10:41:19.496,0,0
2017-08-12  10:41:49.496,0,0
2017-08-12  10:42:19.462,0,0
2017-08-12  10:42:49.462,0,0
2017-08-12  10:43:19.462,17,3
2017-08-12  10:43:49.496,0,0
2017-08-12  10:44:19.497,0,0
2017-08-12  10:44:49.462,0,0
2017-08-12  10:45:19.462,0,0
2017-08-12  10:45:49.463,0,0
2017-08-12  10:46:19.463,0,0
2017-08-12  10:46:49.463,0,0
2017-08-12  10:47:19.464,0,0
2017-08-12  10:47:49.463,0,0
2017-08-12  10:48:19.464,31,1
2017-08-12  10:48:49.464,0,0
2017-08-12  10:49:19.464,0,0
2017-08-12  10:49:49.464,0,0
2017-08-12  10:50:19.465,0,0
2017-08-12  10:50:49.501,0,0
2017-08-12  10:51:19.465,0,0
2017-08-12  10:51:49.465,0,0
2017-08-12  10:52:19.466,0,0
2017-08-12  10:52:49.502,0,0
2017-08-12  10:53:19.465,31,4
2017-08-12  10:53:49.466,0,0
2017-08-12  10:54:19.466,0,0
2017-08-12  10:54:49.501,0,0
2017-08-12  10:55:19.466,0,0
2017-08-12  10:55:49.466,0,0
2017-08-12  10:56:19.467,0,0
2017-08-12  10:56:49.466,0,0
2017-08-12  10:57:19.467,0,0
2017-08-12  10:57:49.467,0,0
2017-08-12  10:58:19.467,77,11
2017-08-12  10:58:49.467,0,0
2017-08-12  10:59:19.500,0,0
2017-08-12  10:59:49.467,0,0
2017-08-12  11:00:19.502,0,0
2017-08-12  11:00:49.468,0,0
2017-08-12  11:01:19.468,0,0
2017-08-12  11:01:49.468,0,0
2017-08-12  11:02:19.469,0,0
2017-08-12  11:02:49.503,0,0
2017-08-12  11:03:19.504,177,26
2017-08-12  11:03:49.470,0,0
2017-08-12  11:04:19.502,0,0
2017-08-12  11:04:49.469,0,0
2017-08-12  11:05:19.469,0,0
2017-08-12  11:05:49.470,0,0
2017-08-12  11:06:19.505,0,0
2017-08-12  11:06:49.470,0,0
2017-08-12  11:07:19.470,0,0
2017-08-12  11:07:49.470,0,0
2017-08-12  11:08:19.471,269,49
2017-08-12  11:08:49.471,0,0
2017-08-12  11:09:19.472,0,0
2017-08-12  11:09:49.471,0,0
2017-08-12  11:10:19.471,0,0
2017-08-12  11:10:49.472,0,0
2017-08-12  11:11:19.472,0,0
2017-08-12  11:11:49.472,0,0
2017-08-12  11:12:19.503,0,0
2017-08-12  11:12:49.511,0,0
2017-08-12  11:13:19.472,17,14
2017-08-12  11:13:49.507,0,0
2017-08-12  11:14:19.473,0,0
2017-08-12  11:14:49.473,0,0
2017-08-12  11:15:19.474,0,0
2017-08-12  11:15:49.473,0,0
2017-08-12  11:16:19.506,0,0
2017-08-12  11:16:49.474,0,0
2017-08-12  11:17:19.474,0,0
2017-08-12  11:17:49.474,0,0
2017-08-12  11:18:19.474,31,2
2017-08-12  11:18:49.474,0,0
2017-08-12  11:19:19.475,0,0
2017-08-12  11:19:49.474,0,0
2017-08-12  11:20:19.475,0,0
2017-08-12  11:20:49.476,0,0
2017-08-12  11:21:19.476,0,0
2017-08-12  11:21:49.508,0,0
2017-08-12  11:22:19.511,0,0
2017-08-12  11:22:49.477,0,0
2017-08-12  11:23:19.477,100,16
2017-08-12  11:23:49.476,0,0
2017-08-12  11:24:19.510,0,0
2017-08-12  11:24:49.512,0,0
2017-08-12  11:25:19.513,0,0
2017-08-12  11:25:49.478,0,0
2017-08-12  11:26:19.479,0,0
2017-08-12  11:26:49.477,0,0
2017-08-12  11:27:19.479,0,0
2017-08-12  11:27:49.478,0,0
2017-08-12  11:28:19.479,30,12
2017-08-12  11:28:49.478,0,0
2017-08-12  11:29:19.479,0,0
2017-08-12  11:29:49.479,0,0
2017-08-12  11:30:19.479,0,0
2017-08-12  11:30:49.518,0,0
2017-08-12  11:31:19.479,0,0
2017-08-12  11:31:49.514,0,0
2017-08-12  11:32:19.480,0,0
2017-08-12  11:32:49.480,0,0
2017-08-12  11:33:19.480,22,0
2017-08-12  11:33:49.480,0,0
2017-08-12  11:34:19.480,0,0
2017-08-12  11:34:49.480,0,0
2017-08-12  11:35:19.508,0,0
2017-08-12  11:35:49.519,0,0
2017-08-12  11:36:19.481,0,0
2017-08-12  11:36:49.514,0,0
2017-08-12  11:37:19.482,0,0
2017-08-12  11:37:49.482,0,0
2017-08-12  11:38:19.515,89,11
2017-08-12  11:38:49.482,0,0
2017-08-12  11:39:19.482,0,0
2017-08-12  11:39:49.483,0,0
2017-08-12  11:40:19.483,0,0
2017-08-12  11:40:49.483,0,0
2017-08-12  11:41:19.483,0,0
2017-08-12  11:41:49.527,0,0
2017-08-12  11:42:19.483,0,0
2017-08-12  11:42:49.519,0,0
2017-08-12  11:43:19.520,82,15
2017-08-12  11:43:49.484,0,0
2017-08-12  11:44:19.520,0,0
2017-08-12  11:44:49.484,0,0
2017-08-12  11:45:19.485,0,0
2017-08-12  11:45:49.484,0,0
2017-08-12  11:46:19.485,0,0
2017-08-12  11:46:49.485,0,0
2017-08-12  11:47:19.486,0,0
2017-08-12  11:47:49.486,0,0
2017-08-12  11:48:19.486,97,9
2017-08-12  11:48:49.525,0,0
2017-08-12  11:49:19.517,0,0
2017-08-12  11:49:49.487,0,0
2017-08-12  11:50:19.487,0,0
2017-08-12  11:50:49.487,0,0
2017-08-12  11:51:19.487,0,0
2017-08-12  11:51:49.488,0,0
2017-08-12  11:52:19.488,0,0
2017-08-12  11:52:49.489,0,0
2017-08-12  11:53:19.489,244,50
2017-08-12  11:53:49.489,0,0
2017-08-12  11:54:19.524,0,0
2017-08-12  11:54:49.489,0,0
2017-08-12  11:55:19.489,0,0
2017-08-12  11:55:49.490,0,0
2017-08-12  11:56:19.513,0,0
2017-08-12  11:56:49.490,0,0
2017-08-12  11:57:19.490,0,0
2017-08-12  11:57:49.491,0,0
2017-08-12  11:58:19.491,149,36
2017-08-12  11:58:49.491,0,0
2017-08-12  11:59:19.491,0,0
2017-08-12  11:59:49.491,0,0
2017-08-12  12:00:19.491,0,0
2017-08-12  12:00:49.492,0,0
2017-08-12  12:01:19.492,0,0
2017-08-12  12:01:49.492,0,0
2017-08-12  12:02:19.492,0,0
2017-08-12  12:02:49.493,0,0
2017-08-12  12:03:19.492,49,7
2017-08-12  12:03:49.492,0,0
2017-08-12  12:04:19.493,0,0
2017-08-12  12:04:49.493,0,0
2017-08-12  12:05:19.493,0,0
2017-08-12  12:05:49.494,0,0
2017-08-12  12:06:19.527,0,0
2017-08-12  12:06:49.494,0,0
2017-08-12  12:07:19.494,0,0
2017-08-12  12:07:49.531,0,0
2017-08-12  12:08:19.494,72,14
2017-08-12  12:08:49.530,0,0
2017-08-12  12:09:19.495,0,0
2017-08-12  12:09:49.495,0,0
2017-08-12  12:10:19.495,0,0
2017-08-12  12:10:49.496,0,0
2017-08-12  12:11:19.495,0,0
2017-08-12  12:11:49.496,0,0
2017-08-12  12:12:19.532,0,0
2017-08-12  12:12:49.496,0,0
2017-08-12  12:13:19.526,56,8
2017-08-12  12:13:49.496,0,0
2017-08-12  12:14:19.497,0,0
2017-08-12  12:14:49.533,0,0
2017-08-12  12:15:19.497,0,0
2017-08-12  12:15:49.498,0,0
2017-08-12  12:16:19.498,0,0
2017-08-12  12:16:49.498,0,0
2017-08-12  12:17:19.498,0,0
2017-08-12  12:17:49.498,0,0
2017-08-12  12:18:19.499,57,4
2017-08-12  12:18:49.499,0,0
2017-08-12  12:19:19.499,0,0
2017-08-12  12:19:49.499,0,0
2017-08-12  12:20:19.532,0,0
2017-08-12  12:20:49.499,0,0
2017-08-12  12:21:19.500,0,0
2017-08-12  12:21:49.536,0,0
2017-08-12  12:22:19.504,0,0
2017-08-12  12:22:49.500,0,0
2017-08-12  12:23:19.501,106,13
2017-08-12  12:23:49.501,0,0
2017-08-12  12:24:19.534,0,0
2017-08-12  12:24:49.501,0,0
2017-08-12  12:25:19.534,0,0
2017-08-12  12:25:49.536,0,0
2017-08-12  12:26:19.501,0,0
2017-08-12  12:26:49.501,0,0
2017-08-12  12:27:19.502,0,0
2017-08-12  12:27:49.503,0,0
2017-08-12  12:28:19.502,126,23
2017-08-12  12:28:49.502,0,0
2017-08-12  12:29:19.537,0,0
2017-08-12  12:29:49.503,0,0
2017-08-12  12:30:19.503,0,0
2017-08-12  12:30:49.538,0,0
2017-08-12  12:31:19.504,0,0
2017-08-12  12:31:49.503,0,0
2017-08-12  12:32:19.539,0,0
2017-08-12  12:32:49.503,0,0
2017-08-12  12:33:19.504,93,27
2017-08-12  12:33:49.504,0,0
2017-08-12  12:34:19.504,0,0
2017-08-12  12:34:49.505,0,0
2017-08-12  12:35:19.505,0,0
2017-08-12  12:35:49.539,0,0
2017-08-12  12:36:19.505,0,0
2017-08-12  12:36:49.505,0,0
2017-08-12  12:37:19.505,0,0
2017-08-12  12:37:49.506,0,0
2017-08-12  12:38:19.539,51,19
2017-08-12  12:38:49.507,0,0
2017-08-12  12:39:19.507,0,0
2017-08-12  12:39:49.507,0,0
2017-08-12  12:40:19.512,0,0
2017-08-12  12:40:49.507,0,0
2017-08-12  12:41:19.542,0,0
2017-08-12  12:41:49.509,0,0
2017-08-12  12:42:19.508,0,0
2017-08-12  12:42:49.508,0,0
2017-08-12  12:43:19.544,65,11
2017-08-12  12:43:49.509,0,0
2017-08-12  12:44:19.543,0,0
2017-08-12  12:44:49.509,0,0
2017-08-12  12:45:19.544,0,0
2017-08-12  12:45:49.510,0,0
2017-08-12  12:46:19.510,0,0
2017-08-12  12:46:49.510,0,0
2017-08-12  12:47:19.530,0,0
2017-08-12  12:47:49.511,0,0
2017-08-12  12:48:19.511,28,7
2017-08-12  12:48:49.541,0,0
2017-08-12  12:49:19.511,0,0
2017-08-12  12:49:49.512,0,0
2017-08-12  12:50:19.511,0,0
2017-08-12  12:50:49.512,0,0
2017-08-12  12:51:19.512,0,0
2017-08-12  12:51:49.512,0,0
2017-08-12  12:52:19.528,0,0
2017-08-12  12:52:49.514,0,0
2017-08-12  12:53:19.514,39,8
2017-08-12  12:53:49.513,0,0
2017-08-12  12:54:19.514,0,0
2017-08-12  12:54:49.518,0,0
2017-08-12  12:55:19.515,0,0
2017-08-12  12:55:49.514,0,0
2017-08-12  12:56:19.552,0,0
2017-08-12  12:56:49.515,0,0
2017-08-12  12:57:19.563,0,0
2017-08-12  12:57:49.554,0,0
2017-08-12  12:58:19.564,54,13
2017-08-12  12:58:49.524,0,0
2017-08-12  12:59:19.542,0,0
2017-08-12  12:59:49.524,0,0
2017-08-12  13:00:19.571,0,0
2017-08-12  13:00:49.515,0,0
2017-08-12  13:01:19.558,0,0
2017-08-12  13:01:49.516,0,0
2017-08-12  13:02:19.516,0,0
2017-08-12  13:02:49.571,0,0
2017-08-12  13:03:19.550,34,0
2017-08-12  13:03:49.517,0,0
2017-08-12  13:04:19.561,0,0
2017-08-12  13:04:49.528,0,0
2017-08-12  13:05:19.530,0,0
2017-08-12  13:05:49.529,0,0
2017-08-12  13:06:19.518,0,0
2017-08-12  13:06:49.518,0,0
2017-08-12  13:07:19.518,0,0
2017-08-12  13:07:49.519,0,0
2017-08-12  13:08:19.520,119,27
2017-08-12  13:08:49.544,0,0
2017-08-12  13:09:19.519,0,0
2017-08-12  13:09:49.570,0,0
2017-08-12  13:10:19.557,0,0
2017-08-12  13:10:49.519,0,0
2017-08-12  13:11:19.556,0,0
2017-08-12  13:11:49.520,0,0
2017-08-12  13:12:19.587,0,0
2017-08-12  13:12:49.525,0,0
2017-08-12  13:13:19.554,97,13
2017-08-12  13:13:49.521,0,0
2017-08-12  13:14:19.538,0,0
2017-08-12  13:14:49.522,0,0
2017-08-12  13:15:19.525,0,0
2017-08-12  13:15:49.523,0,0
2017-08-12  13:16:19.556,0,0
2017-08-12  13:16:49.522,0,0
2017-08-12  13:17:19.523,0,0
2017-08-12  13:17:49.538,0,0
2017-08-12  13:18:19.523,108,23
2017-08-12  13:18:49.545,0,0
2017-08-12  13:19:19.523,0,0
2017-08-12  13:19:49.524,0,0
2017-08-12  13:20:19.553,0,0
2017-08-12  13:20:49.542,0,0
2017-08-12  13:21:19.586,0,0
2017-08-12  13:21:49.564,0,0
2017-08-12  13:22:19.566,0,0
2017-08-12  13:22:49.562,0,0
2017-08-12  13:23:19.547,89,13
2017-08-12  13:23:49.564,0,0
2017-08-12  13:24:19.549,0,0
2017-08-12  13:24:49.526,0,0
2017-08-12  13:25:19.552,0,0
2017-08-12  13:25:49.554,0,0
2017-08-12  13:26:19.563,0,0
2017-08-12  13:26:49.536,0,0
2017-08-12  13:27:19.532,0,0
2017-08-12  13:27:49.536,0,0
2017-08-12  13:28:19.536,169,30
2017-08-12  13:28:49.541,0,0
2017-08-12  13:29:19.595,0,0
2017-08-12  13:29:49.583,0,0
2017-08-12  13:30:19.572,0,0
2017-08-12  13:30:49.542,0,0
2017-08-12  13:31:19.531,0,0
2017-08-12  13:31:49.546,0,0
2017-08-12  13:32:19.559,0,0
2017-08-12  13:32:49.539,0,0
2017-08-12  13:33:19.552,70,17
2017-08-12  13:33:49.548,0,0
2017-08-12  13:34:19.559,0,0
2017-08-12  13:34:49.572,0,0
2017-08-12  13:35:19.529,0,0
2017-08-12  13:35:49.529,0,0
2017-08-12  13:36:19.574,0,0
2017-08-12  13:36:49.552,0,0
2017-08-12  13:37:19.617,0,0
2017-08-12  13:37:49.557,0,0
2017-08-12  13:38:19.590,69,9
2017-08-12  13:38:49.567,0,0
2017-08-12  13:39:19.596,0,0
2017-08-12  13:39:49.530,0,0
2017-08-12  13:40:19.576,0,0
2017-08-12  13:40:49.579,0,0
2017-08-12  13:41:19.570,0,0
2017-08-12  13:41:49.531,0,0
2017-08-12  13:42:19.535,0,0
2017-08-12  13:42:49.605,0,0
2017-08-12  13:43:19.554,67,12
2017-08-12  13:43:49.624,0,0
2017-08-12  13:44:19.582,0,0
2017-08-12  13:44:49.593,0,0
2017-08-12  13:45:19.587,0,0
2017-08-12  13:45:49.631,0,0
2017-08-12  13:46:19.581,0,0
2017-08-12  13:46:49.583,0,0
2017-08-12  13:47:19.571,0,0
2017-08-12  13:47:49.539,0,0
2017-08-12  13:48:19.603,48,5
2017-08-12  13:48:49.602,0,0
2017-08-12  13:49:19.533,0,0
2017-08-12  13:49:49.588,0,0
2017-08-12  13:50:19.548,0,0
2017-08-12  13:50:49.632,0,0
2017-08-12  13:51:19.547,0,0
2017-08-12  13:51:49.551,0,0
2017-08-12  13:52:19.552,0,0
2017-08-12  13:52:49.577,0,0
2017-08-12  13:53:19.587,41,11
2017-08-12  13:53:49.551,0,0
2017-08-12  13:54:19.638,0,0
2017-08-12  13:54:49.603,0,0
2017-08-12  13:55:19.592,0,0
2017-08-12  13:55:49.590,0,0
2017-08-12  13:56:19.631,0,0
2017-08-12  13:56:49.633,0,0
2017-08-12  13:57:19.599,0,0
2017-08-12  13:57:49.607,0,0
2017-08-12  13:58:19.646,68,10
2017-08-12  13:58:49.565,0,0
2017-08-12  13:59:19.657,0,0
